Новый ID,Исходный ID (id из фида)
488367418,457950
488367422,460526
488367424,461163
488367516,466706
488367518,469307
488367558,479100
488367738,495045
488367810,509771
488372127,538676
488372154,539048
488372160,539052
488372162,539065
488372166,539068
488372167,539069
488372168,539070
488372169,539071
488372175,539075
488372176,539076
488372178,539078
488372181,539081
488372182,539082
488372184,539083
488372186,539085
488372197,539095
488372198,539096
488372201,539098
488372202,539099
488372207,539103
488372208,539104
488372211,539107
488372220,539115
488372223,539117
488372224,539118
488372225,539119
488372226,539120
488372227,539121
488372229,539122
488372230,539123
488372232,539125
488372233,539126
488372236,539128
488372237,539129
488372238,539130
488372239,539131
488372241,539132
488372242,539133
488372245,539135
488372246,539136
488372247,539137
488372249,539138
488372250,539139
488372251,539140
488372252,539141
488372254,539143
488372256,539144
488372258,539146
488372259,539147
488372260,539148
488372262,539149
488372264,539151
488372265,539152
488372266,539153
488372268,539154
488372269,539155
488372272,539157
488372273,539158
488372275,539159
488372276,539160
488372277,539161
488372278,539162
488372281,539164
488372282,539165
488372283,539166
488372286,539168
488372287,539169
488372289,539170
488372290,539171
488539014,457307
488539168,458842
488541546,490048
488545450,539053
488545453,539172
488545455,539174
488545456,539175
488545457,539176
488545458,539177
488545459,539178
488545460,539179
488545461,539180
488545463,539182
488545464,539183
488545465,539184
488545466,539185
488545467,539186
488545468,539187
488545469,539188
488545470,539189
488545471,539190
488545472,539191
488545473,539192
488545474,539193
488545475,539194
488545477,539196
488545478,539197
488545479,539198
488545480,539199
488545481,539200
488545482,539201
488545484,539203
488545485,539204
488545486,539205
488545488,539207
488545490,539209
488545491,539210
488545493,539212
488545494,539213
488545497,539216
488545498,539217
488545499,539218
488545500,539219
488545501,539220
488545502,539221
488545504,539223
488545507,539226
488545510,539229
488545511,539230
488545512,539231
488545513,539232
488545515,539234
488545518,539237
488545525,539244
488545526,539245
488545527,539246
488545529,539248
488545540,539258
488545544,539262
488545547,539265
488545553,539271
488545554,539272
488545558,539276
488545560,539278
488545565,539284
488545568,539287
488545569,539288
488545571,539290
488545573,539292
488545575,539294
488545581,539300
488545590,539309
488545592,539311
488545594,539313
488545601,539320
488726487,467284
488729207,506017
488729564,511433
488729627,511937
488729862,513560
488730033,515537
488730197,519395
488730967,538479
488730994,538967
488730996,539322
488731003,539328
488731004,539329
488731010,539335
488731011,539336
488731021,539346
488731023,539348
488731026,539351
488731031,539356
488731037,539362
488731038,539363
488731048,539386
488731050,539388
488731051,539389
488731052,539390
488731053,539391
488731054,539392
488731055,539393
488731057,539395
488731058,539396
488731060,539398
488731061,539399
488731062,539400
488731063,539401
488731064,539402
488731065,539403
488731070,539414
488731071,539415
488731072,539416
488731073,539417
488731074,539418
488731075,539419
488731076,539420
488731077,539421
488731078,539422
488731079,539423
488731080,539424
488731081,539425
488731083,539427
488731085,539429
488731090,539434
488731091,539435
488731093,539437
488731094,539438
488731095,539439
488731100,539445
488731104,539449
488731107,539452
488731111,539456
488731113,539458
488731114,539459
488731116,539461
488731118,539463
488731120,539465
488731122,539467
488731123,539468
488731124,539469
489073960,454396
489073996,461698
489074022,466877
489074619,482834
489076076,491820
489076521,498544
489076528,500348
489076550,502208
489076552,502501
489076740,505980
489080116,515561
489080118,516214
489125319,539474
489125340,539475
489125361,539476
489125426,539481
489125595,539490
489125596,539491
489125783,539501
489125828,539504
489125849,539505
489125850,539506
489125871,539507
489125892,539508
489125935,539516
489125976,539518
489126020,539522
489126040,539523
489126043,539524
489126150,539534
489126171,539535
489126213,539538
489126298,539543
489126341,539546
489126447,539552
489126595,539569
489126637,539573
489126678,539580
489126684,539581
489126701,539582
489126722,539583
489126744,539584
489126786,539589
489126829,539594
489126850,539595
489126917,539599
489127046,539605
489127070,539607
489127090,539608
489127111,539609
489127154,539612
489372895,458113
489373001,460091
489373489,466059
489378464,539056
489378678,539645
489378680,539646
489378687,539649
489378691,539651
489378693,539652
489378719,539663
489378722,539664
489378730,539667
489378750,539675
489378753,539676
489378755,539677
489378763,539681
489378768,539683
489378780,539689
489378783,539690
489378787,539692
489378790,539693
489378799,539697
489378806,539700
489378811,539702
489378813,539703
489378816,539704
489378818,539705
489378820,539706
489378828,539709
489378833,539711
489378836,539712
489378843,539715
489378850,539718
489378862,539723
489378874,539728
489378878,539730
489378891,539736
489378893,539737
489378901,539740
489378905,539742
489378912,539745
489378915,539746
489378917,539747
489378922,539749
489378929,539752
489378936,539755
489378950,539761
489378952,539762
489378954,539763
489378972,539770
489378974,539771
489378977,539772
489599301,461868
489599330,462295
489610900,511415
489610906,511469
489615253,532259
489616877,539773
489616886,539779
489616891,539782
489616894,539784
489616898,539786
489616900,539787
489616911,539794
489616912,539795
489616914,539796
489616917,539799
489616923,539802
489616925,539803
489616927,539804
489616936,539811
489616938,539812
489616943,539815
489616949,539818
489616950,539819
489616952,539820
489616953,539821
489616958,539824
489616963,539827
489616964,539828
489616966,539829
489616970,539832
489616974,539834
489616979,539837
489616982,539839
489616987,539842
489616992,539845
489616994,539846
489616997,539848
489617006,539853
489617008,539854
489617017,539859
489617021,539861
489617022,539862
489617034,539867
489617044,539872
489617049,539874
489617053,539876
489617073,539886
489617079,539888
489617087,539891
489617096,539897
489617100,539899
489617101,539900
489617105,539902
489617108,539905
489617111,539909
489617118,539916
489617120,539917
489617121,539918
489617123,539919
489617125,539920
489617126,539921
489795458,454158
489795549,457395
489795624,459655
489795633,463792
489797325,485444
489798799,499546
489799085,502233
489799222,503784
489799362,505444
489800185,514450
489800706,518916
489801198,523555
489801629,530443
489801678,531353
489802220,535375
489803431,539478
489803575,539932
489803581,539936
489803587,539939
489803590,539940
489803593,539941
489803599,539947
489803601,539948
489803607,539951
489803614,539954
489803620,539957
489803625,539960
489803629,539962
489803630,539963
489803633,539964
489803636,539966
489803646,539976
489803649,539977
489803654,539978
489803660,539981
489803662,539984
489803666,539989
489803677,540003
489803689,540009
489803695,540012
489803697,540013
489803699,540014
489803706,540017
490009667,467698
490009674,467921
490013074,513512
490019253,540023
490019254,540024
490019259,540026
490019261,540028
490019295,540046
490019310,540052
490019321,540056
490019353,540068
490019354,540069
490019363,540074
490019376,540080
490019387,540086
490019392,540089
490019396,540091
490019404,540095
490019414,540099
490019420,540102
490019421,540103
490019426,540105
490019430,540107
490019431,540108
490019433,540109
490019436,540110
490019439,540112
490019443,540114
490019444,540115
490019446,540116
490019448,540117
490019450,540118
490019454,540120
490019458,540122
490019462,540123
490019463,540124
490019472,540127
490019489,540136
490019493,540138
490019495,540139
490019509,540145
490019511,540146
490019521,540151
490019522,540152
490019525,540153
490019529,540154
490019532,540155
490019535,540156
490019542,540159
490019546,540161
490019548,540162
490019549,540163
490019554,540165
490019563,540168
490019564,540169
490019566,540170
490019567,540171
490367932,457710
490391409,540173
490391416,540175
490391419,540176
490391429,540179
490391432,540180
490391435,540181
490391445,540184
490391452,540186
490391455,540187
490391459,540188
490391461,540189
490391464,540190
490391479,540194
490391494,540198
490391498,540199
490391505,540201
490391520,540205
490391527,540207
490391572,540219
490391579,540221
490391587,540223
490391591,540224
490391594,540225
490391598,540226
490391601,540227
490391613,540230
490391616,540231
490391624,540233
490391631,540235
490391633,540236
490391637,540237
490391640,540238
490391651,540241
490391657,540243
490391664,540245
490391675,540249
490391678,540250
490391691,540254
490391698,540256
490391711,540260
490391736,540268
490391751,540273
490391764,540277
490391769,540279
490391788,540285
490391820,540295
490391823,540296
490391826,540297
490391846,540303
490391859,540307
490391862,540308
490391878,540313
490391892,540317
490391902,540320
490391906,540321
490559575,493772
490560221,511459
490562636,525677
490564474,528050
490568604,535949
490570514,539906
490570728,540322
490570737,540325
490570747,540328
490570780,540337
490570783,540338
490570809,540345
490570829,540352
490570838,540355
490570842,540356
490570851,540372
490570870,540378
490570875,540380
490570878,540381
490570881,540382
490570887,540384
490570890,540385
490570892,540386
490570895,540387
490570898,540388
490570901,540389
490570904,540390
490570907,540391
490570913,540393
490570931,540399
490570943,540403
490570946,540404
490570950,540405
490570959,540408
490570963,540409
490570965,540410
490570968,540411
490570971,540412
490570977,540414
490570980,540415
490570983,540416
490570989,540418
490570992,540419
490570994,540420
490571004,540423
490571007,540424
490571010,540425
490571017,540427
490571020,540428
490571023,540429
490571027,540430
490571030,540431
490571034,540432
490571036,540433
490571041,540434
490571054,540444
490571069,540448
490571096,540454
490571103,540456
490571113,540584
490571116,540585
490763909,474312
490768763,539907
490768825,540459
490768827,540460
490768831,540463
490768835,540465
490768840,540468
490768841,540469
490768851,540475
490768856,540478
490768859,540480
490768864,540483
490768871,540487
490768879,540492
490768885,540496
490768891,540499
490768898,540503
490768911,540513
490768914,540515
490768916,540516
490768937,540529
490768946,540534
490768950,540537
490768963,540544
490768964,540545
490768966,540546
490768970,540548
490768971,540549
490768979,540554
490768993,540562
490768997,540564
490768998,540565
490768999,540566
490769018,540577
490769019,540578
490769022,540579
490769023,540580
490769025,540582
490769028,540583
490769029,540586
490769033,540589
490769042,540596
490769043,540598
490769048,540601
490874073,461277
490874236,470668
490874248,473552
490874252,474397
490874277,477953
490874287,480307
490874290,480482
490874293,481092
490874294,481157
490874299,482689
490874302,483182
490874305,484624
490874347,488914
490874408,497667
490874659,511378
490874661,511637
490874678,515991
490874698,520053
490874700,520137
490874718,522232
490874787,530814
490875077,540615
490875081,540618
490875089,540637
490875091,540639
490875101,540648
490875104,540651
490875105,540652
490875107,540654
490875113,540660
490875116,540663
490875118,540665
490875125,540672
490875127,540674
490875136,540681
490875152,540691
490875158,540695
490875161,540697
490875190,540713
490875192,540714
490875194,540715
490875209,540719
490875211,540720
490875215,540721
490875218,540722
490875227,540724
490875228,540725
490875243,540730
490875244,540731
490875247,540732
490875250,540733
490875260,540737
490875267,540743
490875268,540744
490875270,540746
490875273,540749
490875274,540750
491037605,470520
491037608,472312
491037624,473803
491037628,474422
491037737,484574
491037742,485969
491038742,520355
491038941,525579
491038943,525599
491038958,526111
491039795,540756
491039796,540757
491039797,540759
491039804,540768
491039806,540770
491039812,540774
491039817,540779
491039819,540780
491039820,540784
491039823,540786
491039824,540787
491039834,540794
491039836,540795
491039845,540802
491039849,540805
491039857,540811
491039862,540815
491039873,540824
491039874,540825
491039876,540826
491039877,540827
491039880,540829
491039882,540831
491039884,540832
491039885,540833
491039886,540834
491039887,540835
491039889,540836
491039890,540858
491039891,540859
491039893,540860
491039894,540861
491039895,540862
491039897,540863
491039899,540865
491039901,540866
491039902,540867
491039903,540868
491039907,540871
491039909,540872
491039914,540876
491039919,540880
491039921,540881
491039922,540882
491039926,540885
491039947,540901
491039950,540903
491039954,540906
491127831,540635
491389711,470549
491389712,470558
491389713,470564
491389716,470637
491389717,470656
491389718,470661
491389726,471930
491389920,477287
491389926,478919
491389927,478934
491389930,479985
491389933,481702
491389942,483811
491389944,484149
491389947,486252
491389948,486258
491389963,489730
491390150,511912
491390284,516654
491392009,540908
491392011,540909
491392017,540913
491392024,540917
491392028,540919
491392035,540922
491392037,540923
491392043,540926
491392045,540927
491392049,540929
491392054,540932
491392056,540933
491392060,540935
491392065,540938
491392074,540942
491392077,540944
491392081,540946
491392083,540947
491392084,540948
491392088,540950
491392102,540958
491392103,540959
491392104,540960
491392108,540964
491392110,540966
491392115,540971
491392117,540973
491392121,540977
491392126,540982
491392128,540984
491392136,540992
491392138,540994
491392141,540997
491392142,540998
491392154,541010
491392155,541011
491392157,541013
491392160,541016
491392162,541018
491392169,541025
491392170,541026
491392171,541027
491392172,541028
491392174,541030
491392178,541034
491392179,541035
491392180,541036
491392182,541038
491392191,541047
491392192,541048
491392197,541053
491610919,471212
491610920,471372
491610921,471491
491610922,471572
491610924,472393
491610925,473032
491610926,473522
491610927,474550
491610949,479872
491610954,481204
491610975,485290
491611072,491671
491611114,494280
491611118,495151
491611131,496438
491611161,497188
491611194,499972
491611317,502579
491611354,507240
491611397,508676
491611407,513011
491611409,513557
491611417,514804
491611423,515791
491611424,516073
491611427,516293
491611431,516702
491611432,516703
491611435,516732
491611439,517146
491611442,517878
491611468,520524
491611470,520529
491611477,520798
491611486,522843
491611488,523660
491611506,525381
491611507,525384
491611510,526329
491611512,526558
491611513,526559
491611519,527745
491611643,530780
491611645,531147
491611646,531240
491611647,531523
491611649,531792
491611650,532204
491611665,541057
491611668,541060
491611670,541063
491611671,541064
491611672,541065
491611674,541067
491611677,541070
491611678,541071
491611679,541072
491611680,541073
491611685,541078
491611686,541080
491611689,541083
491611692,541086
491611697,541091
491611698,541092
491611705,541099
491611707,541101
491611709,541103
491611712,541106
491611713,541107
491611714,541108
491611716,541110
491611719,541113
491611720,541114
491611724,541118
491611725,541119
491611729,541123
491611730,541124
491611732,541125
491611733,541126
491611735,541128
491611736,541129
491611743,541135
491611747,541139
491611754,541145
491611755,541146
491611756,541147
491611757,541148
491611759,541150
491611760,541151
491611767,541158
491611771,541162
491611774,541165
491611776,541167
491611777,541168
491611778,541169
491611779,541170
491611782,541173
491611786,541176
491611789,541179
491611796,541187
491611797,541188
491611801,541191
491611802,541192
491611804,541194
491611806,541196
491611807,541197
491611808,541198
491611809,541199
491611810,541200
491611811,541201
491611813,541203
491760319,467878
491760624,472077
491760827,474620
491761303,478845
491761490,481444
491761583,482562
491761585,482563
491761601,482760
491761925,486524
491762384,492608
491762730,502453
491763820,538338
491763821,538339
491763822,538340
491763823,538341
491763905,541208
491763906,541209
491763910,541213
491763913,541215
491763915,541217
491763922,541226
491763925,541229
491763931,541237
491763940,541251
491763941,541257
491763942,541258
491763943,541259
491763944,541260
491763945,541262
491763949,541268
491763950,541269
491763954,541275
491763955,541276
491763957,541277
491763958,541278
491763960,541281
491763961,541282
491763965,541306
491763967,541308
491763970,541311
491763971,541312
491763972,541313
491763973,541314
491763975,541318
491763977,541320
491763980,541323
491763983,541325
491763984,541326
491763985,541327
491763987,541331
491764011,541341
491764014,541344
491764017,541347
491764021,541350
491966764,493739
491971793,540359
491971794,540360
491971796,540362
491971853,541354
491971856,541356
491971857,541357
491971860,541360
491971867,541366
491971879,541379
491971884,541384
491971887,541387
491971898,541398
491971899,541399
491971912,541412
491971919,541419
491971924,541424
491971941,541440
491971942,541441
491971944,541443
491971948,541446
491971949,541447
491971957,541455
491971958,541456
491971959,541457
491971960,541458
491971961,541459
491971963,541461
491971969,541466
491971971,541468
491971973,541470
491971975,541472
491971976,541473
491971978,541475
491971979,541476
491971983,541479
491971984,541480
491971985,541481
492220279,467829
492220297,472029
492220306,473880
492220349,478582
492220351,478995
492220457,485524
492220484,488392
492220489,488962
492220516,491986
492220790,502329
492220794,502883
492220801,503613
492220807,504578
492220821,507057
492220836,510211
492220854,514245
492220896,518833
492220922,521072
492220972,521981
492221002,522148
492221014,522226
492221052,523723
492221065,525411
492221072,525509
492221074,525511
492221075,525512
492221082,525754
492221110,527965
492221111,527966
492221112,527968
492221136,528397
492221142,528688
492221305,530738
492221377,531243
492221378,531244
492221388,531297
492221457,531760
492221511,532726
492221719,538896
492221723,538900
492221756,539411
492221760,539500
492221762,539530
492221793,539933
492221798,539985
492221799,539987
492221829,540844
492221843,541233
492221845,541246
492221846,541254
492221848,541264
492221858,541483
492221862,541487
492221865,541489
492221878,541501
492221879,541502
492221883,541506
492221884,541507
492221894,541515
492221896,541517
492221902,541522
492221903,541523
492221904,541524
492221907,541527
492221909,541529
492221910,541530
492221913,541533
492221917,541537
492221928,541545
492221929,541546
492221930,541547
492221931,541548
492221933,541550
492221937,541554
492221940,541557
492221955,541569
492221958,541572
492221961,541574
492221962,541575
492221972,541583
492221977,541588
492221978,541589
492221979,541590
492221980,541591
492221982,541593
492221983,541594
492221984,541595
492221985,541596
492221989,541600
492221995,541606
492514650,470741
492515308,483325
492515429,483808
492521172,541621
492521173,541622
492521174,541623
492521177,541625
492521179,541627
492521185,541632
492521189,541636
492521194,541640
492521195,541641
492521196,541642
492521197,541643
492521198,541644
492521202,541647
492521204,541649
492521206,541651
492521209,541652
492521210,541653
492521211,541654
492521215,541657
492521224,541663
492521225,541664
492521226,541665
492521229,541667
492521239,541673
492521243,541676
492521245,541678
492521251,541682
492521257,541687
492521258,541688
492521260,541690
492521261,541691
492521262,541697
492521264,541700
492521265,541701
492521266,541702
492521269,541704
492521270,541705
492521271,541706
492521272,541707
492521273,541708
492521276,541710
492521277,541711
492521279,541715
492521283,541719
492521294,541738
492521295,541739
492521301,541750
492521302,541751
492521304,541752
492717997,529085
492719665,531650
492720779,533450
492723229,538953
492723584,541761
492723585,541762
492723593,541766
492723601,541773
492723606,541778
492723617,541787
492723620,541788
492723622,541789
492723629,541793
492723631,541794
492723640,541799
492723647,541801
492723662,541805
492723665,541806
492723669,541807
492723675,541813
492723677,541814
492723678,541815
492723680,541816
492723696,541826
492723706,541830
492723709,541831
492723738,541838
492723755,541843
492723759,541845
492723760,541846
492723762,541847
492723779,541853
492723795,541858
492723809,541862
492723817,541864
492723826,541866
492723835,541869
492723841,541871
492723852,541874
492723856,541875
492723869,541878
492723881,541884
492723891,541887
492723913,541896
492723921,541900
492723923,541901
492723924,541902
492723926,541903
492865526,461620
492865916,476109
492865917,476134
492866024,478577
492866025,478832
492866071,481439
492866095,483872
492866104,484942
492866125,486168
492866131,486694
492866146,487671
492867531,515793
492868646,535458
492872869,538904
492873166,539105
492873586,539408
492873709,539499
492873751,539512
492873790,539526
492873882,539592
492874350,539927
492874362,539931
492874412,539945
492874440,539961
492874501,539975
492874554,539999
492874581,540004
492874596,540011
492874889,540573
492874893,540625
492874894,540630
492874895,540633
492874902,540754
492874904,540758
492874905,540761
492874907,540781
492874933,541204
492874934,541210
492874936,541221
492874938,541239
492874941,541243
492874943,541252
492874945,541256
492874948,541263
492874949,541273
492874952,541283
492874961,541290
492874962,541291
492874970,541301
492874971,541305
492874979,541608
492874986,541694
492875000,541777
492875010,541808
492875011,541809
492875012,541810
492875014,541818
492875015,541827
492875021,541904
492875025,541906
492875028,541907
492875029,541908
492875031,541909
492875036,541911
492875039,541913
492875047,541918
492875050,541920
492875054,541923
492875067,541930
492875073,541934
492875075,541935
492875082,541939
492875085,541940
492875089,541942
492875098,541947
492875100,541948
492875103,541950
492875105,541951
492875109,541954
492875111,541955
492875113,541957
492875114,541958
492875116,541960
492875118,541961
492875125,541966
492875130,541969
492875132,541971
492875137,541974
492875138,541975
492875141,541977
492875144,541980
492875145,541981
492875147,541983
492875153,541986
492875155,541988
492875159,541991
492875160,541992
492875161,541993
492875167,541995
492875169,541997
492875170,541998
492875174,542001
492875176,542002
492875177,542003
492875201,542018
492875206,542022
492875216,542031
492954982,542038
492954987,542041
492954991,542043
492954995,542045
492954999,542049
492955003,542059
492955007,542065
492955014,542067
492955017,542069
492955021,542071
492955023,542072
492955025,542073
492955037,542079
492955040,542088
492955043,542089
492955051,542098
492955054,542099
492955066,542105
492955072,542107
492955079,542110
492955083,542112
492955084,542113
492955097,542120
492955102,542122
492955108,542125
492955119,542148
492955125,542153
492955139,542161
492955144,542163
492955146,542164
492955150,542166
492955159,542175
492955164,542177
492955166,542178
493054821,540778
493055012,542181
493055041,542195
493055044,542196
493055047,542197
493055055,542199
493055065,542202
493055067,542203
493055083,542209
493055091,542212
493055096,542213
493055100,542215
493055106,542217
493055109,542218
493055112,542219
493055115,542220
493055126,542224
493055129,542226
493055140,542231
493055144,542232
493055148,542233
493055151,542234
493055160,542237
493055181,542245
493055192,542248
493055196,542250
493055203,542257
493055209,542264
493055211,542265
493055214,542267
493055217,542268
493055228,542272
493055235,542275
493055271,542294
493055304,542317
493055320,542325
493329664,474522
493329764,476160
493330332,484484
493330367,485091
493330458,485928
493331073,496324
493332252,542266
493332254,542276
493332256,542312
493332258,542318
493332259,542319
493332262,542324
493332263,542328
493332265,542330
493332266,542331
493332273,542350
493332274,542351
493332281,542358
493332282,542359
493332283,542360
493332289,542365
493332292,542368
493332293,542369
493332294,542370
493332296,542372
493332300,542378
493332302,542380
493332307,542385
493332308,542386
493332309,542387
493332310,542388
493332312,542390
493332313,542391
493332314,542392
493332315,542393
493332317,542395
493332319,542398
493332320,542399
493332321,542400
493332322,542401
493332324,542403
493332325,542404
493332326,542405
493332327,542406
493332328,542407
493332329,542408
493332330,542409
493332331,542410
493332332,542411
493332333,542412
493332334,542413
493332335,542414
493332336,542415
493332337,542416
493332338,542417
493332339,542418
493332340,542419
493332341,542420
493332342,542421
493332343,542422
493332344,542423
493332345,542424
493332346,542425
493332347,542426
493332348,542427
493332349,542428
493332350,542429
493332351,542430
493332352,542431
493332353,542432
493332357,542436
493332366,542448
493332371,542456
493332372,542457
493332380,542464
493332387,542472
493332388,542473
493610847,496411
493610876,506048
493611071,513681
493611072,513685
493611073,514903
493611217,524775
493614322,531019
493620311,542032
493620314,542033
493620325,542035
493620355,542047
493620365,542051
493620374,542053
493620493,542144
493620504,542149
493620569,542252
493620581,542259
493620590,542261
493620771,542478
493620784,542481
493620788,542486
493620791,542487
493620794,542488
493620796,542489
493620800,542490
493620805,542496
493620806,542517
493620811,542528
493620827,542537
493620837,542558
493620842,542560
493620853,542563
493620858,542564
493620866,542566
493620871,542567
493620876,542568
493620911,542573
493620918,542575
493620923,542577
493620925,542579
493620927,542580
493620931,542581
493620941,542590
493620952,542594
493620957,542595
493620966,542597
493620992,542604
493620998,542605
493621018,542616
493621022,542619
493621026,542621
493621030,542623
493621033,542624
493621037,542625
493812154,476606
493812170,482082
493812183,489947
493812235,490800
493812337,503086
493813408,542677
493813409,542687
493813422,542716
493813423,542717
493813424,542718
493922785,471906
493922786,472592
493922788,472739
493922830,480401
493922890,481733
493923075,483397
493923297,486065
493923299,486068
493925278,514360
493925279,514438
493925280,515009
493925283,518784
493925319,525980
493925649,531160
493925757,542526
493925758,542527
493925760,542688
493925761,542689
493925762,542691
493925767,542698
493925768,542699
493925770,542704
493925775,542714
493962807,455224
493962965,458534
493963032,462063
493963044,463317
493963084,467071
493963086,467074
493963115,468194
493963131,468517
493963217,472316
493963221,472776
493963249,473992
493963291,476127
493963303,478153
493963305,478458
493963306,479026
493963317,483014
493963323,485579
493963325,485892
493963330,486839
493963335,488125
493963348,491077
493963349,491090
493963369,493848
493963374,494505
493963383,497097
493963386,497946
493963396,499599
493963398,500416
493963399,500582
493963402,501894
493963499,503754
493963597,505489
493963602,506867
493963603,507574
493963604,508590
493963617,510503
493963620,511175
493963627,511941
493963630,513183
493963632,513284
493963634,513447
493963643,516931
493963644,516990
493963739,525141
493963745,526229
493963746,526246
493963747,527007
493963749,527138
493963752,528815
493963753,529359
493963755,529870
493963757,530408
493963763,531657
493963765,533011
493963962,536844
493963964,537074
493963977,542773
493963980,542776
493963985,542790
493963986,542792
493963988,542818
493963994,542830
493963995,542831
493963997,542833
493964006,542855
494164244,461271
494164282,466698
494164301,468098
494164304,469509
494164318,471914
494164340,472129
494164367,472330
494164759,476125
494165005,477362
494165763,481030
494165933,482020
494165947,482132
494166042,482952
494166058,483063
494166197,483798
494166397,484870
494166430,485012
494166510,485385
494166563,485710
494166757,486579
494166766,486633
494167012,488121
494167123,490002
494167125,490387
494167219,492266
494167337,493623
494167342,494427
494167358,495785
494167361,496480
494167362,497103
494167381,498268
494167382,498331
494167384,498543
494167561,501714
494167567,502986
494167577,503469
494167591,503775
494167623,504323
494167625,504456
494167631,505373
494167634,505747
494167665,506884
494167670,507146
494167681,507684
494167683,507756
494167701,508721
494167743,511275
494167765,511399
494167770,511430
494167814,511747
494167817,511755
494168401,515743
494168417,515878
494168625,519735
494168627,519737
494168661,520097
494168814,523082
494168855,523904
494168931,524955
494169818,528638
494169834,529340
494170355,537821
494170419,539079
494170425,539537
494170426,539571
494170427,539574
494170428,539585
494170429,539588
494170503,539926
494170504,539988
494170506,539991
494170514,540628
494170515,540631
494170516,540632
494170519,540783
494170529,541720
494170531,541724
494170538,541754
494170539,541755
494170540,541756
494170541,541758
494170542,541781
494170543,541817
494170545,541825
494170552,542087
494170553,542090
494170560,542159
494170562,542171
494170565,542184
494170566,542193
494170567,542194
494170568,542208
494170572,542225
494170573,542229
494170574,542230
494170576,542243
494170577,542249
494170580,542282
494170581,542284
494170582,542289
494170586,542304
494170588,542306
494170589,542308
494170592,542348
494170593,542397
494170596,542494
494170599,542519
494170601,542522
494170602,542524
494170603,542539
494170604,542540
494170606,542543
494170610,542583
494170611,542584
494170613,542586
494170617,542613
494170626,542668
494170631,542683
494170632,542722
494170633,542736
494170636,542741
494170638,542742
494170644,542749
494170646,542753
494170648,542754
494170650,542759
494170651,542760
494170653,542763
494170654,542764
494170655,542769
494170657,542779
494170660,542781
494170681,542791
494170725,542845
494170735,542849
494170741,542851
494170749,542857
494369003,365954
494373975,454559
494373989,455753
494374458,475228
494374475,475630
494374479,475740
494374839,478840
494374863,479296
494374941,480159
494374943,480160
494375318,485510
494375729,495700
494375761,496450
494375934,504454
494375983,506991
494375989,507517
494376158,510576
494376272,512381
494376368,513716
494376369,513719
494376370,513741
494376372,513764
494376398,514999
494376439,517590
494376440,517658
494376554,522700
494376651,524154
494376695,525152
494376699,525228
494376740,526056
494376947,529729
494376949,529736
494376950,529770
494378295,535176
494378301,535378
494378314,535772
494378654,542333
494378679,542824
494378695,542867
494378696,542870
494378698,542874
494378702,542877
494378704,542879
494378705,542880
494378709,542883
494378724,542896
494378725,542897
494378726,542898
494378731,542902
494378737,542909
494378740,542911
494378741,542912
494378742,542914
494378743,542929
494378745,542931
494378753,542937
494378757,542940
494378762,542944
494378763,542945
494378765,542947
494378766,542948
494378774,542955
494378775,542956
494378776,542957
494378780,542960
494378786,542964
494497617,454737
494497662,457293
494497668,457432
494497857,474515
494497859,474518
494497861,474519
494497864,474520
494497944,476671
494497972,480749
494497976,482656
494497977,482704
494497978,482996
494497980,484877
494498254,486722
494498256,487360
494498265,487987
494498266,488492
494498377,490999
494498451,492363
494498454,494804
494498458,497277
494498464,497757
494498472,499113
494498473,499140
494498477,500340
494498478,500365
494498501,503720
494498503,503792
494498505,503918
494498602,504863
494498646,505211
494498668,505447
494498732,508755
494498735,509675
494498741,509826
494498742,510301
494498746,511543
494498749,511990
494498752,512968
494498753,513033
494498756,513271
494498772,514029
494498782,514652
494498827,515013
494498858,515609
494498879,517439
494498881,517662
494498955,518455
494498958,518748
494498961,519093
494498964,519125
494498970,520142
494498971,520321
494498975,520609
494498979,520859
494498981,521126
494498984,521351
494498999,522007
494499016,522277
494499019,522332
494499042,522683
494499073,524237
494499108,524427
494499114,524450
494499131,524824
494499141,524904
494499182,525418
494499189,525959
494499191,526166
494499193,526258
494499194,526301
494499197,526726
494499198,526820
494499200,527005
494499203,527200
494499445,529656
494499468,529806
494499469,530028
494499471,530104
494499472,530181
494499486,530410
494499490,530557
494499491,530558
494499528,530901
494499546,532332
494499550,532622
494499552,532633
494499554,532634
494499562,533003
494499569,533828
494499572,534339
494499631,534590
494499641,534748
494499643,534778
494499644,534792
494499648,534862
494499666,535933
494499669,535973
494499675,536156
494499681,536493
494499814,540846
494499818,540856
494499819,540912
494499847,542974
494499849,542976
494499850,542977
494499854,542981
494499858,542983
494499886,542993
494499896,542997
494499904,543000
494499907,543001
494499909,543002
494499912,543003
494499916,543005
494499918,543006
494499932,543011
494499943,543016
494499962,543023
494499967,543025
494499978,543029
494499981,543030
494499997,543038
494500000,543039
494500006,543041
494500009,543042
494500014,543044
494792726,459868
494792773,463825
494792845,465126
494793016,471111
494793156,472587
494793224,473385
494793259,473696
494793462,475305
494793621,476611
494793654,476826
494793698,477180
494793740,477488
494793811,477966
494793823,478057
494793936,482573
494793937,482815
494793994,484445
494793998,484674
494794003,485764
494794030,488079
494794054,494215
494794055,494651
494794056,494652
494794059,495204
494794242,501875
494794243,502447
494794245,503204
494794253,505213
494794255,506045
494794257,506340
494794262,507496
494794263,507568
494794265,509672
494794266,509830
494794279,511397
494794293,515581
494794294,515723
494794298,517856
494794314,520257
